Today''s Date,43670.46896,Date of Test:,43669.49397,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1,C Rate,0.00192,
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time,mAh/g,mAh/g
6982,0,5,88.92689444,0.615744444,1.85E-01,9.995E-05,0.299763485,1.092011902,C,5,43673.19971,96.19766734,2628.63676
6983,0,5,88.93021667,0.619066667,1.86E-01,0.000101043,0.29999237,1.102082856,C,5,43673.19985,96.71669983,2628.117727
6984,0,5,88.93343056,0.622280556,1.87E-01,0.000102111,0.300144961,1.112153811,C,5,43673.19998,97.21880463,2627.615623
6985,0,5,88.93664722,0.625497222,1.88E-01,0.000103189,0.29983978,1.122377356,C,5,43673.20011,97.72134725,2627.11308
6986,0,5,88.93983889,0.628688889,1.89E-01,0.000104268,0.300068666,1.13244831,C,5,43673.20025,98.21998204,2626.614445
6987,0,5,88.94296389,0.631813889,1.90E-01,0.000105334,0.299916075,1.142519265,C,5,43673.20038,98.70820239,2626.126225
6988,0,5,88.94605556,0.634905556,1.90E-01,0.000106398,0.299916075,1.152590219,C,5,43673.20051,99.19121459,2625.643213
6989,0,5,88.94898333,0.637833333,1.91E-01,0.000107415,0.29999237,1.162661173,C,5,43673.20063,99.64862345,2625.185804
6990,0,5,88.95187222,0.640722222,1.92E-01,0.000108427,0.29999237,1.172732128,C,5,43673.20075,100.0999564,2624.734471
6991,0,5,88.954775,0.643625,1.93E-01,0.000109453,0.299916075,1.182803082,C,5,43673.20087,100.5534586,2624.280969
6992,0,5,88.95765,0.6465,1.94E-01,0.000110477,0.299916075,1.192874037,C,5,43673.20099,101.0026198,2623.831807
6993,0,5,88.95958889,0.648438889,1.95E-01,0.000111173,0.29999237,1.200198367,C,133,43673.20107,101.3055325,2623.528895
6994,0,6,88.95959167,2.77778E-06,0.00E+00,0,0,1.16708629,R,0,43673.20107,0,2623.528895
6995,0,6,88.95986944,0.000280556,0.00E+00,0,0,1.086518654,R,1,43673.20108,0,2623.528895
6996,0,6,88.96014722,0.000558333,0.00E+00,0,0,1.052033265,R,1,43673.20109,0,2623.528895
6997,0,6,88.960425,0.000836111,0.00E+00,0,0,1.026092927,R,1,43673.20111,0,2623.528895
6998,0,6,88.96070278,0.001113889,0.00E+00,0,0,1.005645838,R,1,43673.20112,0,2623.528895
6999,0,6,88.96097778,0.001388889,0.00E+00,0,0,0.988250553,R,129,43673.20113,0,2623.528895
7000,0,3,88.96098611,8.33333E-06,1.92E-06,1.80818E-09,0.300450141,0.941710536,D,0,43673.20113,0.000998608,2623.529893
7001,0,3,88.96103056,5.27778E-05,1.53E-05,1.4186E-08,0.299916075,0.921416037,D,5,43673.20114,0.007943278,2623.536838
7002,0,3,88.96108889,0.000111111,3.27E-05,3.0134E-08,0.29999237,0.905546654,D,5,43673.20114,0.017056924,2623.545952
7003,0,3,88.96115833,0.000180556,5.36E-05,4.8819E-08,0.299916075,0.891355764,D,5,43673.20114,0.027907165,2623.556802
7004,0,3,88.96123889,0.000261111,7.78E-05,7.0163E-08,0.300144961,0.877317464,D,5,43673.20115,0.040494908,2623.56939
7005,0,3,88.96132778,0.00035,1.04E-04,9.3349E-08,0.300144961,0.863889525,D,5,43673.20115,0.054382495,2623.583277
7006,0,3,88.96142222,0.000444444,1.33E-04,1.17606E-07,0.29999237,0.850461585,D,5,43673.20115,0.069137337,2623.598032
7007,0,3,88.96152222,0.000544444,1.63E-04,1.42901E-07,0.300144961,0.837491417,D,5,43673.20116,0.084760314,2623.613655
7008,0,3,88.96163056,0.000652778,1.95E-04,1.69879E-07,0.300068666,0.824521248,D,5,43673.20116,0.101684671,2623.63058
7009,0,3,88.96174167,0.000763889,2.29E-04,1.97123E-07,0.29983978,0.81185626,D,5,43673.20117,0.119043819,2623.647939
7010,0,3,88.96185833,0.000880556,2.64E-04,2.25289E-07,0.29983978,0.799343862,D,5,43673.20117,0.137270658,2623.666166
7011,0,3,88.96197778,0.001,2.99E-04,2.5368E-07,0.29983978,0.786831464,D,5,43673.20118,0.155931183,2623.684826
7012,0,3,88.96210278,0.001125,3.37E-04,2.82939E-07,0.299916075,0.775082017,D,5,43673.20118,0.17546041,2623.704355
7013,0,3,88.96223333,0.001255556,3.76E-04,3.13025E-07,0.299916075,0.76272221,D,5,43673.20119,0.195856778,2623.724752
7014,0,3,88.96237222,0.001394444,4.18E-04,3.44533E-07,0.299916075,0.750820172,D,5,43673.20119,0.217555521,2623.74645
7015,0,3,88.96251111,0.001533333,4.59E-04,3.75544E-07,0.29983978,0.738918135,D,5,43673.2012,0.239254155,2623.768149
7016,0,3,88.96266667,0.001688889,5.06E-04,4.09721E-07,0.299916075,0.726558328,D,5,43673.2012,0.263556323,2623.792451
7017,0,3,88.96282222,0.001844444,5.53E-04,4.43336E-07,0.299916075,0.715266651,D,5,43673.20121,0.28785915,2623.816754
7018,0,3,88.96298333,0.002005556,6.01E-04,4.77592E-07,0.299916075,0.703517205,D,5,43673.20122,0.313028572,2623.841923
7019,0,3,88.96315556,0.002177778,6.53E-04,5.13613E-07,0.29999237,0.691615167,D,5,43673.20123,0.339935265,2623.86883
7020,0,3,88.96334167,0.002363889,7.09E-04,5.5189E-07,0.299916075,0.680170901,D,5,43673.20123,0.369011923,2623.897907
7021,0,3,88.963525,0.002547222,7.63E-04,5.88958E-07,0.299763485,0.668879225,D,5,43673.20124,0.397653783,2623.926549
7022,0,3,88.963725,0.002747222,8.23E-04,6.28712E-07,0.299916075,0.656977188,D,5,43673.20125,0.428899965,2623.957795
7023,0,3,88.96393333,0.002955556,8.86E-04,6.69397E-07,0.300221256,0.645532921,D,5,43673.20126,0.461447743,2623.990343
7024,0,3,88.96414722,0.003169444,9.50E-04,7.1044E-07,0.299916075,0.634393835,D,5,43673.20127,0.494863756,2624.023759
7025,0,3,88.96436667,0.003388889,1.02E-03,7.51811E-07,0.299763485,0.62340734,D,5,43673.20128,0.529147815,2624.058043
7026,0,3,88.96459444,0.003616667,1.08E-03,7.93997E-07,0.299763485,0.612420844,D,5,43673.20128,0.564733576,2624.093628
7027,0,3,88.96483611,0.003858333,1.16E-03,8.37956E-07,0.299916075,0.601129168,D,5,43673.2013,0.602489088,2624.131384
7028,0,3,88.96508056,0.004102778,1.23E-03,8.81611E-07,0.299916075,0.590142672,D,5,43673.20131,0.640678181,2624.169573
7029,0,3,88.96533889,0.004361111,1.31E-03,9.26889E-07,0.299916075,0.579156176,D,5,43673.20132,0.681037784,2624.209933
7030,0,3,88.96559444,0.004616667,1.38E-03,9.70842E-07,0.29999237,0.568474861,D,5,43673.20133,0.720963916,2624.249859
7031,0,3,88.96585556,0.004877778,1.46E-03,1.01491E-06,0.29999237,0.557488365,D,5,43673.20134,0.761757417,2624.290652
7032,0,3,88.96613333,0.005155556,1.55E-03,1.06089E-06,0.29999237,0.546501869,D,5,43673.20135,0.805154351,2624.334049
7033,0,3,88.96641944,0.005441667,1.63E-03,1.10731E-06,0.300221256,0.535667964,D,5,43673.20136,0.849853215,2624.378748
7034,0,3,88.96671111,0.005733333,1.72E-03,1.15367E-06,0.29999237,0.524834058,D,5,43673.20137,0.89542032,2624.424315
7035,0,3,88.96699444,0.006016667,1.80E-03,1.1978E-06,0.299763485,0.514152743,D,5,43673.20139,0.93968551,2624.46858
7036,0,3,88.96729444,0.006316667,1.89E-03,1.24356E-06,0.29999237,0.503318837,D,5,43673.2014,0.986554997,2624.51545
7037,0,3,88.96759722,0.006619444,1.99E-03,1.28876E-06,0.29999237,0.492484932,D,5,43673.20141,1.033858505,2624.562753
7038,0,3,88.96790278,0.006925,2.08E-03,1.33337E-06,0.300068666,0.481498436,D,5,43673.20142,1.081595129,2624.61049
7039,0,3,88.96820833,0.007230556,2.17E-03,1.37698E-06,0.299916075,0.47066453,D,5,43673.20144,1.129332314,2624.658227
7040,0,3,88.96851667,0.007538889,2.26E-03,1.42E-06,0.29983978,0.460135805,D,5,43673.20145,1.177504278,2624.706399
7041,0,3,88.96882222,0.007844444,2.35E-03,1.46165E-06,0.299916075,0.44914931,D,5,43673.20146,1.225241131,2624.754136
7042,0,3,88.96914444,0.008166667,2.45E-03,1.50452E-06,0.300068666,0.438467994,D,5,43673.20147,1.275582307,2624.804477
7043,0,3,88.96945,0.008472222,2.54E-03,1.54418E-06,0.299916075,0.427634089,D,5,43673.20149,1.323319478,2624.852214
7044,0,3,88.96976389,0.008786111,2.63E-03,1.58392E-06,0.29999237,0.416952773,D,5,43673.2015,1.372358156,2624.901253
7045,0,3,88.97007778,0.0091,2.73E-03,1.62264E-06,0.299916075,0.405966278,D,5,43673.20151,1.421397053,2624.950292
7046,0,3,88.97039167,0.009413889,2.82E-03,1.66035E-06,0.299916075,0.395132372,D,5,43673.20153,1.470436493,2624.999331
7047,0,3,88.97071389,0.009736111,2.92E-03,0.000001698,0.300068666,0.384298466,D,5,43673.20154,1.520776543,2625.049671
7048,0,3,88.97103056,0.010052778,3.01E-03,1.73397E-06,0.299916075,0.373311971,D,5,43673.20155,1.570248911,2625.099144
7049,0,3,88.97135556,0.010377778,3.11E-03,1.76982E-06,0.300068666,0.362630655,D,5,43673.20157,1.621023757,2625.149919
7050,0,3,88.97167778,0.0107,3.21E-03,1.80432E-06,0.300144961,0.35179675,D,5,43673.20158,1.671363906,2625.200259
7051,0,3,88.97200556,0.011027778,3.31E-03,1.83835E-06,0.29999237,0.340962844,D,5,43673.20159,1.722573329,2625.251468
7052,0,3,88.97233056,0.011352778,3.40E-03,1.87104E-06,0.29999237,0.330128939,D,5,43673.20161,1.773348502,2625.302243
7053,0,3,88.97266111,0.011683333,3.50E-03,1.90322E-06,0.299916075,0.319295033,D,5,43673.20162,1.824991831,2625.353887
7054,0,3,88.97300556,0.012027778,3.61E-03,1.93564E-06,0.29983978,0.308613718,D,5,43673.20164,1.878804444,2625.407699
7055,0,3,88.97334444,0.012366667,3.71E-03,1.96643E-06,0.29999237,0.297932403,D,5,43673.20165,1.931749256,2625.460644
7056,0,3,88.97368611,0.012708333,3.81E-03,1.99639E-06,0.299916075,0.287556268,D,5,43673.20166,1.985127328,2625.514022
7057,0,3,88.97404167,0.013063889,3.92E-03,2.02647E-06,0.29999237,0.276874952,D,5,43673.20168,2.040676013,2625.569571
7058,0,3,88.97441389,0.013436111,4.03E-03,2.05678E-06,0.29983978,0.266346227,D,5,43673.20169,2.098828877,2625.627724
7059,0,3,88.97478611,0.013808333,4.14E-03,2.08591E-06,0.29999237,0.255970092,D,5,43673.20171,2.156980757,2625.685876
7060,0,3,88.97518611,0.014208333,4.26E-03,2.11596E-06,0.29999237,0.245288777,D,5,43673.20173,2.219473439,2625.748368
7061,0,3,88.97560556,0.014627778,4.39E-03,2.14613E-06,0.300068666,0.234607462,D,5,43673.20174,2.285002243,2625.813897
7062,0,3,88.97605278,0.015075,4.52E-03,2.17686E-06,0.299916075,0.223926146,D,5,43673.20176,2.35487242,2625.883767
7063,0,3,88.97652778,0.01555,4.66E-03,2.20799E-06,0.29983978,0.213244831,D,5,43673.20178,2.429082275,2625.957977
7064,0,3,88.97704722,0.016069444,4.82E-03,2.24038E-06,0.300144961,0.202716106,D,5,43673.2018,2.510235032,2626.03913
7065,0,3,88.97765278,0.016675,5.00E-03,2.27622E-06,0.299916075,0.192034791,D,5,43673.20183,2.604841143,2626.133736
7066,0,3,88.97835278,0.017375,5.21E-03,2.31543E-06,0.300068666,0.181963836,D,5,43673.20186,2.714202202,2626.243097
7067,0,3,88.97922222,0.018244444,5.47E-03,2.36147E-06,0.300144961,0.171587701,D,5,43673.20189,2.850036396,2626.378931
7068,0,3,88.98043611,0.019458333,5.84E-03,2.42201E-06,0.299916075,0.161516747,D,5,43673.20194,3.039681884,2626.568577
7069,0,3,88.98236389,0.021386111,6.41E-03,2.51218E-06,0.29983978,0.151445792,D,5,43673.20203,3.340858866,2626.869754
7070,0,3,88.98579722,0.024819444,7.44E-03,2.66227E-06,0.29999237,0.141374838,D,5,43673.20217,3.877249282,2627.406144
7071,0,3,88.99313333,0.032155556,9.64E-03,2.96059E-06,0.300144961,0.131303883,D,5,43673.20247,5.023374123,2628.552269
7072,0,3,89.01064444,0.049666667,1.49E-02,3.6201E-06,0.299610895,0.121232929,D,5,43673.2032,7.759141817,2631.288037
7073,0,3,89.04397778,0.083,2.49E-02,4.78378E-06,0.300068666,0.112077516,D,1,43673.20459,12.96682056,2636.495715
7074,0,3,89.07731111,0.116333333,3.49E-02,5.87245E-06,0.300144961,0.105668727,D,1,43673.20598,18.17449622,2641.703391
7075,0,3,89.11064444,0.149666667,4.49E-02,6.89273E-06,0.29999237,0.098649577,D,1,43673.20737,23.38216843,2646.911063
7076,0,3,89.14397778,0.183,5.49E-02,7.84874E-06,0.29999237,0.092088197,D,1,43673.20876,28.58984913,2652.118744
7077,0,3,89.17731111,0.216333333,6.49E-02,8.73474E-06,0.29999237,0.085374228,D,1,43673.21015,33.79753137,2657.326426
7078,0,3,89.21064444,0.249666667,7.49E-02,9.55234E-06,0.300068666,0.078355077,D,1,43673.21154,39.00520881,2662.534104
7079,0,3,89.24397778,0.283,8.49E-02,1.03073E-05,0.299916075,0.072709239,D,1,43673.21293,44.21288983,2667.741785
7080,0,3,89.27731111,0.316333333,9.49E-02,1.10007E-05,0.299916075,0.06630045,D,1,43673.21432,49.42056576,2672.949461
7081,0,3,89.31064444,0.349666667,1.05E-01,1.16297E-05,0.299763485,0.059891661,D,1,43673.2157,54.62824325,2678.157138
7082,0,3,89.34397778,0.383,1.15E-01,1.22004E-05,0.29983978,0.053635462,D,1,43673.21709,59.83591844,2683.364813
7083,0,3,89.37731111,0.416333333,1.25E-01,1.27092E-05,0.300068666,0.048294804,D,1,43673.21848,65.04359985,2688.572495
7084,0,3,89.41064444,0.449666667,1.35E-01,1.31596E-05,0.300068666,0.042191196,D,1,43673.21987,70.2512727,2693.780168
7085,0,3,89.44397778,0.483,1.45E-01,1.35421E-05,0.299916075,0.034561685,D,1,43673.22126,75.45894968,2698.987845
7086,0,3,89.47731111,0.516333333,1.55E-01,1.38531E-05,0.300068666,0.028305486,D,1,43673.22265,80.66662682,2704.195522
7087,0,3,89.51064444,0.549666667,1.65E-01,1.40953E-05,0.299916075,0.020065614,D,1,43673.22404,85.87430918,2709.403204
7088,0,3,89.54397778,0.583,1.75E-01,1.4262E-05,0.300068666,0.013199054,D,1,43673.22543,91.0819904,2714.610885
7089,0,3,89.57731111,0.616333333,1.85E-01,1.43667E-05,0.29999237,0.007400626,D,1,43673.22682,96.28966823,2719.818563
7090,0,3,89.61064444,0.649666667,1.95E-01,1.44161E-05,0.299916075,0.001907378,D,1,43673.2282,101.4973377,2725.026233
7091,0,3,89.61490556,0.653927778,1.96E-01,1.44181E-05,0.299916075,0.000991836,D,133,43673.22838,102.1630505,2725.691945
7092,0,4,89.61490833,2.77778E-06,0.00E+00,0,0,0.020370794,R,0,43673.22838,0,2725.691945
7093,0,4,89.61518611,0.000280556,0.00E+00,0,0,0.048142214,R,1,43673.22839,0,2725.691945
7094,0,4,89.61546389,0.000558333,0.00E+00,0,0,0.057755398,R,1,43673.22841,0,2725.691945
7095,0,4,89.61574167,0.000836111,0.00E+00,0,0,0.064011597,R,1,43673.22842,0,2725.691945
7096,0,4,89.61601944,0.001113889,0.00E+00,0,0,0.068131533,R,1,43673.22843,0,2725.691945
7097,0,4,89.61629444,0.001388889,0.00E+00,0,0,0.071488518,R,129,43673.22844,0,2725.691945
7098,0,5,89.61630278,8.33333E-06,1.92E-06,1.80707E-10,0.300068666,0.094529641,C,0,43673.22845,0.001000039,2725.690945
7099,0,5,89.61638611,9.16667E-05,2.69E-05,2.74799E-09,0.299916075,0.107347219,C,5,43673.22845,0.014020034,2725.677925
7100,0,5,89.61655,0.000255556,7.61E-05,8.34703E-09,0.299916075,0.118638895,C,5,43673.22846,0.03962711,2725.652318
7101,0,5,89.61683333,0.000538889,1.61E-04,1.8939E-08,0.29999237,0.129472801,C,5,43673.22847,0.083893294,2725.608052
7102,0,5,89.617275,0.000980556,2.94E-04,3.6851E-08,0.299916075,0.139848936,C,5,43673.22849,0.152895866,2725.539049
7103,0,5,89.61792222,0.001627778,4.88E-04,6.5094E-08,0.300068666,0.14991989,C,5,43673.22851,0.254011782,2725.437934
7104,0,5,89.61880833,0.002513889,7.54E-04,1.06414E-07,0.299916075,0.160143435,C,5,43673.22855,0.39244896,2725.299496
7105,0,5,89.62005278,0.003758333,1.13E-03,1.68178E-07,0.29999237,0.170366979,C,5,43673.2286,0.586869956,2725.105075
7106,0,5,89.62170556,0.005411111,1.62E-03,2.55235E-07,0.299916075,0.180590524,C,5,43673.22867,0.845083144,2724.846862
7107,0,5,89.62383611,0.007541667,2.26E-03,3.73976E-07,0.300068666,0.190661479,C,5,43673.22876,1.177939604,2724.514006
7108,0,5,89.62648889,0.010194444,3.06E-03,5.29918E-07,0.29983978,0.200732433,C,5,43673.22887,1.59238452,2724.099561
7109,0,5,89.62982222,0.013527778,4.06E-03,7.35834E-07,0.299916075,0.210803388,C,5,43673.22901,2.113152982,2723.578792
7110,0,5,89.63380556,0.017511111,5.25E-03,9.94002E-07,0.299916075,0.220874342,C,5,43673.22918,2.735470689,2722.956475
7111,0,5,89.63860556,0.022311111,6.69E-03,1.3195E-06,0.299916075,0.230945296,C,5,43673.22938,3.485376655,2722.206569
7112,0,5,89.64436111,0.028066667,8.42E-03,1.72723E-06,0.299916075,0.241321431,C,5,43673.22962,4.384568022,2721.307377
7113,0,5,89.65116944,0.034875,1.05E-02,2.23045E-06,0.29999237,0.251392386,C,5,43673.2299,5.448235937,2720.243709
7114,0,5,89.658475,0.042180556,1.27E-02,2.7926E-06,0.300144961,0.26146334,C,5,43673.2302,6.58958585,2719.102359
7115,0,5,89.66678611,0.050491667,1.51E-02,3.4571E-06,0.300068666,0.271534295,C,5,43673.23055,7.888035526,2717.80391
7116,0,5,89.67615556,0.059861111,1.80E-02,4.23463E-06,0.29999237,0.281605249,C,5,43673.23094,9.351824751,2716.340121
7117,0,5,89.68654722,0.070252778,2.11E-02,5.12841E-06,0.300068666,0.291676204,C,5,43673.23137,10.9753184,2714.716627
7118,0,5,89.69698333,0.080688889,2.42E-02,6.05726E-06,0.299916075,0.301899748,C,5,43673.23181,12.60575638,2713.086189
7119,0,5,89.70855,0.092255556,2.77E-02,7.12169E-06,0.300068666,0.312123293,C,5,43673.23229,14.41281938,2711.279126
7120,0,5,89.72084167,0.104547222,3.14E-02,8.29093E-06,0.29999237,0.322194247,C,5,43673.2328,16.33315359,2709.358792
7121,0,5,89.73349167,0.117197222,3.52E-02,9.53208E-06,0.299916075,0.332265202,C,5,43673.23333,18.30946697,2707.382478
7122,0,5,89.74681944,0.130525,3.92E-02,1.088E-05,0.300068666,0.342488746,C,5,43673.23388,20.39166632,2705.300279
7123,0,5,89.760325,0.144030556,4.32E-02,1.2287E-05,0.29999237,0.352559701,C,5,43673.23445,22.50164748,2703.190298
7124,0,5,89.77428889,0.157994444,4.74E-02,1.37847E-05,0.300144961,0.362630655,C,5,43673.23503,24.68322819,2701.008717
7125,0,5,89.78763333,0.171338889,5.14E-02,1.5256E-05,0.29983978,0.37270161,C,5,43673.23559,26.76803472,2698.923911
7126,0,5,89.80106667,0.184772222,5.54E-02,1.67778E-05,0.300144961,0.382772564,C,5,43673.23615,28.86672676,2696.825219
7127,0,5,89.81387778,0.197583333,5.93E-02,1.82679E-05,0.299916075,0.392843519,C,5,43673.23668,30.86821372,2694.823732
7128,0,5,89.82703333,0.210738889,6.32E-02,1.98373E-05,0.299916075,0.402914473,C,5,43673.23723,32.92350853,2692.768437
7129,0,5,89.83949167,0.223197222,6.70E-02,2.13615E-05,0.299916075,0.412985428,C,5,43673.23775,34.86987929,2690.822066
7130,0,5,89.85193889,0.235644444,7.07E-02,2.29216E-05,0.300068666,0.423056382,C,5,43673.23826,36.81451202,2688.877433
7131,0,5,89.86386944,0.247575,7.43E-02,2.44531E-05,0.299916075,0.433127337,C,5,43673.23876,38.67842879,2687.013517
7132,0,5,89.87548333,0.259188889,7.77E-02,2.59793E-05,0.29983978,0.443350881,C,5,43673.23925,40.49287248,2685.199073
7133,0,5,89.88759722,0.271302778,8.14E-02,2.76081E-05,0.299916075,0.453421836,C,5,43673.23975,42.38543191,2683.306513
7134,0,5,89.89835,0.282055556,8.46E-02,2.90865E-05,0.300221256,0.46349279,C,5,43673.2402,44.06534555,2681.6266
7135,0,5,89.90892222,0.292627778,8.78E-02,3.05717E-05,0.299916075,0.473563745,C,5,43673.24064,45.71704727,2679.974898
7136,0,5,89.91883056,0.302536111,9.07E-02,3.19938E-05,0.300297551,0.483634699,C,5,43673.24105,47.26503054,2678.426915
7137,0,5,89.92892778,0.312633333,9.38E-02,3.34737E-05,0.300068666,0.493705653,C,5,43673.24147,48.84252495,2676.84942
7138,0,5,89.93786944,0.321575,9.65E-02,3.48113E-05,0.299916075,0.503776608,C,5,43673.24185,50.23948553,2675.45246
7139,0,5,89.94668333,0.330388889,9.91E-02,3.61564E-05,0.29983978,0.513847562,C,5,43673.24221,51.6164842,2674.075461
7140,0,5,89.95481667,0.338522222,1.02E-01,3.74221E-05,0.299916075,0.523918517,C,5,43673.24255,52.88715641,2672.804789
7141,0,5,89.96276667,0.346472222,1.04E-01,3.86834E-05,0.299916075,0.534142061,C,5,43673.24288,54.12918394,2671.562761
7142,0,5,89.96993056,0.353636111,1.06E-01,3.98418E-05,0.299916075,0.544365606,C,5,43673.24318,55.24839987,2670.443545
7143,0,5,89.97693889,0.360644444,1.08E-01,4.09963E-05,0.300068666,0.554436561,C,5,43673.24347,56.34331493,2669.34863
7144,0,5,89.983875,0.367580556,1.10E-01,4.21601E-05,0.29983978,0.564507515,C,5,43673.24376,57.4269474,2668.264998
7145,0,5,89.9903,0.374005556,1.12E-01,4.32575E-05,0.29999237,0.57457847,C,5,43673.24403,58.43072597,2667.261219
7146,0,5,89.997,0.380705556,1.14E-01,4.44223E-05,0.299916075,0.584802014,C,5,43673.24431,59.47747057,2666.214475
7147,0,5,90.00345833,0.387163889,1.16E-01,4.55647E-05,0.300144961,0.594872969,C,5,43673.24458,60.48645629,2665.205489
7148,0,5,90.00938056,0.393086111,1.18E-01,4.66306E-05,0.299763485,0.604943923,C,5,43673.24483,61.41168921,2664.280256
7149,0,5,90.01532778,0.399033333,1.20E-01,4.77187E-05,0.29983978,0.615014878,C,5,43673.24507,62.34082493,2663.35112
7150,0,5,90.02096389,0.404669444,1.21E-01,4.87667E-05,0.300068666,0.625238422,C,5,43673.24531,63.22135684,2662.470588
7151,0,5,90.026575,0.410280556,1.23E-01,4.98274E-05,0.299916075,0.635309377,C,5,43673.24554,64.09798207,2661.593963
7152,0,5,90.03209167,0.415797222,1.25E-01,5.08871E-05,0.300068666,0.645685512,C,5,43673.24577,64.95985188,2660.732093
7153,0,5,90.03807222,0.421777778,1.27E-01,5.20547E-05,0.29999237,0.655909056,C,5,43673.24602,65.89419474,2659.797751
7154,0,5,90.04302778,0.426733333,1.28E-01,5.30373E-05,0.29999237,0.666285191,C,5,43673.24623,66.66840342,2659.023542
7155,0,5,90.04822778,0.431933333,1.30E-01,5.40839E-05,0.299916075,0.676356146,C,5,43673.24644,67.48080034,2658.211145
7156,0,5,90.05301111,0.436716667,1.31E-01,5.50616E-05,0.299916075,0.6864271,C,5,43673.24664,68.228102,2657.463843
7157,0,5,90.05801389,0.441719444,1.32E-01,5.60992E-05,0.300068666,0.696498054,C,5,43673.24685,69.00968889,2656.682256
7158,0,5,90.06276389,0.446469444,1.34E-01,5.70987E-05,0.300221256,0.706569009,C,5,43673.24705,69.75178551,2655.94016
7159,0,5,90.06740833,0.451113889,1.35E-01,5.809E-05,0.299916075,0.716792554,C,5,43673.24724,70.47738891,2655.214556
7160,0,5,90.07207222,0.455777778,1.37E-01,5.90998E-05,0.29999237,0.727016098,C,5,43673.24744,71.20602887,2654.485916
7161,0,5,90.07670833,0.460413889,1.38E-01,6.01178E-05,0.29999237,0.737087053,C,5,43673.24763,71.93032762,2653.761618
7162,0,5,90.08116389,0.464869444,1.39E-01,6.11095E-05,0.29999237,0.747158007,C,5,43673.24782,72.62641729,2653.065528
7163,0,5,90.08554167,0.469247222,1.41E-01,6.20974E-05,0.300068666,0.757381552,C,5,43673.248,73.31035895,2652.381586
7164,0,5,90.09006111,0.473766667,1.42E-01,6.31308E-05,0.29983978,0.767452506,C,5,43673.24819,74.01643207,2651.675513
7165,0,5,90.09421389,0.477919444,1.43E-01,6.40931E-05,0.299763485,0.777523461,C,5,43673.24836,74.66522407,2651.026721
7166,0,5,90.09839722,0.482102778,1.45E-01,6.5075E-05,0.300297551,0.787747005,C,5,43673.24853,75.31878847,2650.373157
7167,0,5,90.10295278,0.486658333,1.46E-01,6.61584E-05,0.299916075,0.79812314,C,5,43673.24872,76.03050475,2649.661441
7168,0,5,90.10700833,0.490713889,1.47E-01,6.71352E-05,0.299916075,0.808194095,C,5,43673.24889,76.66410508,2649.02784
7169,0,5,90.11105556,0.494761111,1.48E-01,6.81224E-05,0.300068666,0.818265049,C,5,43673.24906,77.29640612,2648.395539
7170,0,5,90.11497222,0.498677778,1.50E-01,6.90897E-05,0.29983978,0.828336004,C,5,43673.24923,77.90830757,2647.783638
7171,0,5,90.11904167,0.502747222,1.51E-01,7.0107E-05,0.29999237,0.838406958,C,5,43673.24939,78.54407937,2647.147866
7172,0,5,90.12303889,0.506744444,1.52E-01,7.11183E-05,0.300068666,0.848477913,C,5,43673.24956,79.16856731,2646.523378
7173,0,5,90.12709444,0.5108,1.53E-01,7.21567E-05,0.299916075,0.858548867,C,5,43673.24973,79.80216818,2645.889777
7174,0,5,90.13105,0.514755556,1.54E-01,7.31811E-05,0.29983978,0.868619821,C,5,43673.24989,80.42014655,2645.271799
7175,0,5,90.13520833,0.518913889,1.56E-01,7.42707E-05,0.29999237,0.878690776,C,5,43673.25007,81.0698054,2644.62214
7176,0,5,90.13906667,0.522772222,1.57E-01,7.52937E-05,0.300068666,0.888914321,C,5,43673.25023,81.67259562,2644.01935
7177,0,5,90.14311389,0.526819444,1.58E-01,7.6379E-05,0.29983978,0.899137865,C,5,43673.2504,82.30489407,2643.387051
7178,0,5,90.14707222,0.530777778,1.59E-01,7.74527E-05,0.300068666,0.90936141,C,5,43673.25056,82.92330433,2642.768641
7179,0,5,90.15104444,0.53475,1.60E-01,7.85423E-05,0.29983978,0.919584955,C,5,43673.25073,83.54388618,2642.148059
7180,0,5,90.15501389,0.538719444,1.62E-01,7.96432E-05,0.29999237,0.929655909,C,5,43673.25089,84.16403488,2641.52791
7181,0,5,90.15901667,0.542722222,1.63E-01,8.07653E-05,0.299916075,0.939879454,C,5,43673.25106,84.78939158,2640.902554
7182,0,5,90.16285278,0.546558333,1.64E-01,8.18524E-05,0.299916075,0.949950408,C,5,43673.25122,85.38870953,2640.303236
7183,0,5,90.16676389,0.550469444,1.65E-01,8.29728E-05,0.299763485,0.960173953,C,5,43673.25138,85.99974382,2639.692202
7184,0,5,90.17067778,0.554383333,1.66E-01,8.41058E-05,0.299916075,0.970397498,C,5,43673.25155,86.61121072,2639.080735
7185,0,5,90.17454444,0.55825,1.67E-01,8.52371E-05,0.299763485,0.980773632,C,5,43673.25171,87.21530073,2638.476645
7186,0,5,90.17855556,0.562261111,1.69E-01,8.64232E-05,0.299916075,0.990844587,C,5,43673.25187,87.84195768,2637.849988
7187,0,5,90.18208333,0.565788889,1.70E-01,8.74771E-05,0.299916075,1.001068132,C,5,43673.25202,88.39310502,2637.29884
