C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
mAmp-hr,Watt-hr,mAmps,Volts,State,ES
0.0464152351,0.00,0.30,0.35,C,5
0.0508996727,0.00,0.30,0.36,C,5
0.0552766223,0.00,0.30,0.37,C,5
0.0596185757,0.00,0.30,0.38,C,5
0.0641821722,0.00,0.30,0.39,C,5
0.0684707956,0.00,0.30,0.40,C,5
0.0726494335,0.00,0.30,0.41,C,5
0.0766172627,0.00,0.30,0.42,C,5
0.0804317782,0.00,0.30,0.43,C,5
0.0843254522,0.00,0.30,0.44,C,5
0.0881008142,0.00,0.30,0.45,C,5
0.0917120304,0.00,0.30,0.46,C,5
0.0952515821,0.00,0.30,0.47,C,5
0.0984553419,0.00,0.30,0.48,C,5
0.1015557884,0.00,0.30,0.49,C,5
0.1045312530,0.00,0.30,0.50,C,5
0.1074792125,0.00,0.30,0.51,C,5
0.1099205730,0.00,0.30,0.52,C,5
0.1123860974,0.00,0.30,0.53,C,5
0.1147982968,0.00,0.30,0.54,C,5
0.1171196746,0.00,0.30,0.55,C,5
0.1192927326,0.00,0.30,0.56,C,5
0.1213633061,0.00,0.30,0.57,C,5
0.1233822209,0.00,0.30,0.58,C,5
0.1253861357,0.00,0.30,0.59,C,5
0.1273342216,0.00,0.30,0.60,C,5
0.1291981545,0.00,0.30,0.61,C,5
0.1311012455,0.00,0.30,0.62,C,5
0.1329243546,0.00,0.30,0.63,C,5
0.1346674658,0.00,0.30,0.64,C,5
0.1363747505,0.00,0.30,0.65,C,5
0.1380370388,0.00,0.30,0.67,C,5
0.1397126606,0.00,0.30,0.68,C,5
0.1413341242,0.00,0.30,0.69,C,5
0.1429539243,0.00,0.30,0.70,C,5
0.1445362280,0.00,0.30,0.71,C,5
0.1460068749,0.00,0.30,0.72,C,5
0.1474425315,0.00,0.30,0.73,C,5
0.1488590177,0.00,0.30,0.74,C,5
0.1502230167,0.00,0.30,0.75,C,5
0.1516545025,0.00,0.30,0.76,C,5
0.1531126485,0.00,0.30,0.77,C,5
0.1545049729,0.00,0.30,0.78,C,5
0.1558698028,0.00,0.30,0.79,C,5
0.1572412950,0.00,0.30,0.80,C,5
0.1585178014,0.00,0.30,0.81,C,5
0.1598068012,0.00,0.30,0.82,C,5
0.1610908062,0.00,0.30,0.83,C,5
0.1623839755,0.00,0.30,0.84,C,5
0.1636654800,0.00,0.30,0.85,C,5
0.1649453195,0.00,0.30,0.86,C,5
0.1661743306,0.00,0.30,0.87,C,5
0.1674291722,0.00,0.30,0.88,C,5
0.1686481879,0.00,0.30,0.89,C,5
0.1698430340,0.00,0.30,0.90,C,5
0.1710345488,0.00,0.30,0.91,C,5
0.1722502245,0.00,0.30,0.92,C,5
0.1734800714,0.00,0.30,0.93,C,5
0.1746832533,0.00,0.30,0.94,C,5
0.1758322739,0.00,0.30,0.95,C,5
0.1770437877,0.00,0.30,0.96,C,5
0.1782661316,0.00,0.30,0.97,C,5
0.1794243181,0.00,0.30,0.98,C,5
0.1805933365,0.00,0.30,0.99,C,5
0.1817331916,0.00,0.30,1.00,C,5
0.1828622197,0.00,0.30,1.01,C,5
0.1840212403,0.00,0.30,1.02,C,5
0.1851627621,0.00,0.30,1.03,C,5
0.1862792890,0.00,0.30,1.04,C,5
0.1874174804,0.00,0.30,1.05,C,5
0.1885115105,0.00,0.30,1.06,C,5
0.1895322170,0.00,0.30,1.07,C,5
0.1905887521,0.00,0.30,1.08,C,5
0.1916561229,0.00,0.30,1.09,C,5
0.1926618327,0.00,0.30,1.10,C,5
0.1937066965,0.00,0.30,1.11,C,5
0.1946999057,0.00,0.30,1.12,C,5
0.1956681179,0.00,0.30,1.13,C,5
0.1966146624,0.00,0.30,1.14,C,5
0.1975553737,0.00,0.30,1.15,C,5
0.1984544282,0.00,0.30,1.16,C,5
0.1993809787,0.00,0.30,1.17,C,5
0.2002608701,0.00,0.30,1.18,C,5
0.2011124284,0.00,0.30,1.19,C,5
0.2016948547,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.05,R,1
0.0000000000,0.00,0.00,1.03,R,1
0.0000000000,0.00,0.00,1.01,R,1
0.0000000000,0.00,0.00,0.99,R,129
0.0000019203,0.00,0.30,0.94,D,0
0.0000152536,0.00,0.30,0.92,D,5
0.0000327529,0.00,0.30,0.91,D,5
0.0000544174,0.00,0.30,0.89,D,5
0.0000785836,0.00,0.30,0.88,D,5
0.0001052473,0.00,0.30,0.86,D,5
0.0001327448,0.00,0.30,0.85,D,5
0.0001627409,0.00,0.30,0.84,D,5
0.0001944022,0.00,0.30,0.83,D,5
0.0002277313,0.00,0.30,0.81,D,5
0.0002618933,0.00,0.30,0.80,D,5
0.0002985555,0.00,0.30,0.79,D,5
0.0003368841,0.00,0.30,0.78,D,5
0.0003752126,0.00,0.30,0.76,D,5
0.0004168731,0.00,0.30,0.75,D,5
0.0004602009,0.00,0.30,0.74,D,5
0.0005060286,0.00,0.30,0.73,D,5
0.0005535229,0.00,0.30,0.72,D,5
0.0006026834,0.00,0.30,0.71,D,5
0.0006535099,0.00,0.30,0.69,D,5
0.0007068361,0.00,0.30,0.68,D,5
0.0007634957,0.00,0.30,0.67,D,5
0.0008226544,0.00,0.30,0.66,D,5
0.0008826471,0.00,0.30,0.65,D,5
0.0009451384,0.00,0.30,0.64,D,5
0.0010126317,0.00,0.30,0.63,D,5
0.0010826229,0.00,0.30,0.61,D,5
0.0011542821,0.00,0.30,0.60,D,5
0.0012284393,0.00,0.30,0.59,D,5
0.0013025967,0.00,0.30,0.58,D,5
0.0013800869,0.00,0.30,0.57,D,5
0.0014609102,0.00,0.30,0.56,D,5
0.0015434005,0.00,0.30,0.55,D,5
0.0016283905,0.00,0.30,0.54,D,5
0.0017133792,0.00,0.30,0.53,D,5
0.0018025340,0.00,0.30,0.52,D,5
0.0018941894,0.00,0.30,0.50,D,5
0.0019858441,0.00,0.30,0.49,D,5
0.0020766673,0.00,0.30,0.48,D,5
0.0021691551,0.00,0.30,0.47,D,5
0.0022608101,0.00,0.30,0.46,D,5
0.0023549658,0.00,0.30,0.45,D,5
0.0024516202,0.00,0.30,0.44,D,5
0.0025457753,0.00,0.30,0.43,D,5
0.0026407621,0.00,0.30,0.42,D,5
0.0027349180,0.00,0.30,0.41,D,5
0.0028315720,0.00,0.30,0.40,D,5
0.0029257273,0.00,0.30,0.39,D,5
0.0030190498,0.00,0.30,0.38,D,5
0.0031165364,0.00,0.30,0.36,D,5
0.0032148577,0.00,0.30,0.35,D,5
0.0033081782,0.00,0.30,0.34,D,5
0.0034064996,0.00,0.30,0.33,D,5
0.0035081534,0.00,0.30,0.32,D,5
0.0036098077,0.00,0.30,0.31,D,5
0.0037139601,0.00,0.30,0.30,D,5
0.0038206142,0.00,0.30,0.29,D,5
0.0039314338,0.00,0.30,0.28,D,5
0.0040447543,0.00,0.30,0.27,D,5
0.0041597398,0.00,0.30,0.26,D,5
0.0042805583,0.00,0.30,0.25,D,5
0.0044063757,0.00,0.30,0.24,D,5
0.0045405255,0.00,0.30,0.22,D,5
0.0046830072,0.00,0.30,0.21,D,5
0.0048404884,0.00,0.30,0.20,D,5
0.0050212972,0.00,0.30,0.19,D,5
0.0052312719,0.00,0.30,0.18,D,5
0.0054987376,0.00,0.30,0.17,D,5
0.0058520263,0.00,0.30,0.16,D,5
0.0064136227,0.00,0.30,0.15,D,5
0.0073818306,0.00,0.30,0.14,D,5
0.0095248974,0.00,0.30,0.13,D,5
0.0149017226,0.00,0.30,0.12,D,5
0.0249004624,0.00,0.30,0.11,D,1
0.0348992035,0.00,0.30,0.11,D,1
0.0448979487,0.00,0.30,0.10,D,1
0.0548966815,0.00,0.30,0.09,D,1
0.0648954251,0.00,0.30,0.09,D,1
0.0748941493,0.00,0.30,0.08,D,1
0.0848928902,0.00,0.30,0.07,D,1
0.0948916322,0.00,0.30,0.07,D,1
0.1048903759,0.00,0.30,0.06,D,1
0.1148891138,0.00,0.30,0.06,D,1
0.1248878651,0.00,0.30,0.05,D,1
0.1348865999,0.00,0.30,0.04,D,1
0.1448853425,0.00,0.30,0.04,D,1
0.1548840918,0.00,0.30,0.03,D,1
0.1648828324,0.00,0.30,0.02,D,1
0.1748815807,0.00,0.30,0.02,D,1
0.1848803039,0.00,0.30,0.01,D,1
0.1948790415,0.00,0.30,0.01,D,1
0.2037170962,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.07,R,1
0.0000000000,0.00,0.00,0.07,R,129
0.0000019207,0.00,0.30,0.09,C,0
0.0000260864,0.00,0.30,0.11,C,5
0.0000760838,0.00,0.30,0.12,C,5
0.0001627387,0.00,0.30,0.13,C,5
0.0002968901,0.00,0.30,0.14,C,5
0.0004968638,0.00,0.30,0.15,C,5
0.0007834921,0.00,0.30,0.16,C,5
0.0011884429,0.00,0.30,0.17,C,5
0.0017192057,0.00,0.30,0.18,C,5
0.0024007858,0.00,0.30,0.19,C,5
0.0032731744,0.00,0.30,0.20,C,5
0.0043572043,0.00,0.30,0.21,C,5
0.0056437123,0.00,0.30,0.22,C,5
0.0071718510,0.00,0.30,0.23,C,5
0.0089641225,0.00,0.30,0.24,C,5
0.0110871904,0.00,0.30,0.25,C,5
0.0134785591,0.00,0.30,0.26,C,5
0.0161532150,0.00,0.30,0.27,C,5
0.0190095191,0.00,0.30,0.28,C,5
0.0222507833,0.00,0.30,0.29,C,5
0.0256728446,0.00,0.30,0.30,C,5
0.0293448786,0.00,0.30,0.31,C,5
0.0332785472,0.00,0.30,0.32,C,5
0.0373363704,0.00,0.30,0.33,C,5
0.0414275237,0.00,0.30,0.34,C,5
0.0458044783,0.00,0.30,0.35,C,5
0.0500839402,0.00,0.30,0.36,C,5
0.0544158999,0.00,0.30,0.37,C,5
0.0587253536,0.00,0.30,0.38,C,5
0.0629823179,0.00,0.30,0.39,C,5
0.0669259840,0.00,0.30,0.40,C,5
0.0709963186,0.00,0.30,0.41,C,5
0.0749791497,0.00,0.30,0.42,C,5
0.0786220257,0.00,0.30,0.43,C,5
0.0823815511,0.00,0.30,0.44,C,5
0.0861944062,0.00,0.30,0.45,C,5
0.0896173116,0.00,0.30,0.46,C,5
0.0929218983,0.00,0.30,0.47,C,5
0.0959573465,0.00,0.30,0.48,C,5
0.0990094687,0.00,0.30,0.49,C,5
0.1018149477,0.00,0.30,0.50,C,5
0.1045779329,0.00,0.30,0.51,C,5
0.1070884520,0.00,0.30,0.52,C,5
0.1095273120,0.00,0.30,0.53,C,5
0.1118836784,0.00,0.30,0.54,C,5
0.1140559081,0.00,0.30,0.55,C,5
0.1162431368,0.00,0.30,0.56,C,5
0.1183312028,0.00,0.30,0.57,C,5
0.1202609663,0.00,0.30,0.58,C,5
0.1221107362,0.00,0.30,0.59,C,5
0.1240179963,0.00,0.30,0.60,C,5
0.1258935892,0.00,0.30,0.61,C,5
0.1276658664,0.00,0.30,0.63,C,5
0.1294623074,0.00,0.30,0.64,C,5
0.1311529345,0.00,0.30,0.65,C,5
0.1328577220,0.00,0.30,0.66,C,5
0.1345566734,0.00,0.30,0.67,C,5
0.1361406474,0.00,0.30,0.68,C,5
0.1376704554,0.00,0.30,0.69,C,5
0.1391652709,0.00,0.30,0.70,C,5
0.1407067420,0.00,0.30,0.71,C,5
0.1421182337,0.00,0.30,0.72,C,5
0.1435763820,0.00,0.30,0.73,C,5
0.1449937080,0.00,0.30,0.74,C,5
0.1464360193,0.00,0.30,0.75,C,5
0.1478283443,0.00,0.30,0.76,C,5
0.1491248453,0.00,0.30,0.77,C,5
0.1504688424,0.00,0.30,0.78,C,5
0.1518053365,0.00,0.30,0.79,C,5
0.1531060105,0.00,0.30,0.80,C,5
0.1544041790,0.00,0.30,0.81,C,5
0.1556990190,0.00,0.30,0.82,C,5
0.1569138650,0.00,0.30,0.83,C,5
0.1581787075,0.00,0.30,0.84,C,5
0.1594160499,0.00,0.30,0.85,C,5
0.1607167180,0.00,0.30,0.86,C,5
0.1619457299,0.00,0.30,0.87,C,5
0.1631639125,0.00,0.30,0.88,C,5
0.1643970947,0.00,0.30,0.89,C,5
0.1655861169,0.00,0.30,0.90,C,5
0.1667159745,0.00,0.30,0.91,C,5
0.1679066615,0.00,0.30,0.92,C,5
0.1691073420,0.00,0.30,0.93,C,5
0.1703605181,0.00,0.30,0.94,C,5
0.1715037065,0.00,0.30,0.95,C,5
0.1726393944,0.00,0.30,0.96,C,5
0.1739017378,0.00,0.30,0.97,C,5
0.1750299262,0.00,0.30,0.98,C,5
0.1762147758,0.00,0.30,0.99,C,5
0.1773587968,0.00,0.30,1.00,C,5
0.1786219716,0.00,0.30,1.01,C,5
0.1796910043,0.00,0.30,1.02,C,5
0.1808025337,0.00,0.30,1.03,C,5
0.1819182279,0.00,0.30,1.04,C,5
0.1830189213,0.00,0.30,1.05,C,5
0.1841229492,0.00,0.30,1.06,C,5
0.1851994864,0.00,0.30,1.07,C,5
0.1862601857,0.00,0.30,1.08,C,5
0.1872633897,0.00,0.30,1.09,C,5
0.1882849262,0.00,0.30,1.10,C,5
0.1892614686,0.00,0.30,1.11,C,5
0.1902838426,0.00,0.30,1.12,C,5
0.1912237208,0.00,0.30,1.13,C,5
0.1921844303,0.00,0.30,1.14,C,5
0.1931318120,0.00,0.30,1.15,C,5
0.1940200334,0.00,0.30,1.16,C,5
0.1949182514,0.00,0.30,1.17,C,5
0.1958064701,0.00,0.30,1.18,C,5
0.1966763602,0.00,0.30,1.19,C,5
0.1972146273,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.05,R,1
0.0000000000,0.00,0.00,1.03,R,1
0.0000000000,0.00,0.00,1.01,R,1
0.0000000000,0.00,0.00,0.99,R,129
0.0000019197,0.00,0.30,0.94,D,0
0.0000152521,0.00,0.30,0.92,D,5
0.0000327520,0.00,0.30,0.91,D,5
0.0000544168,0.00,0.30,0.89,D,5
0.0000785819,0.00,0.30,0.88,D,5
0.0001052458,0.00,0.30,0.86,D,5
0.0001335766,0.00,0.30,0.85,D,5
0.0001635729,0.00,0.30,0.84,D,5
0.0001960689,0.00,0.30,0.82,D,5
0.0002293984,0.00,0.30,0.81,D,5
0.0002643929,0.00,0.30,0.80,D,5
0.0003002218,0.00,0.30,0.79,D,5
0.0003385510,0.00,0.30,0.77,D,5
0.0003777135,0.00,0.30,0.76,D,5
0.0004193738,0.00,0.30,0.75,D,5
0.0004635349,0.00,0.30,0.74,D,5
0.0005093621,0.00,0.30,0.73,D,5
0.0005560236,0.00,0.30,0.71,D,5
0.0006051832,0.00,0.30,0.70,D,5
0.0006576778,0.00,0.30,0.69,D,5
0.0007118388,0.00,0.30,0.68,D,5
0.0007684982,0.00,0.30,0.67,D,5
0.0008284905,0.00,0.30,0.66,D,5
0.0008884829,0.00,0.30,0.65,D,5
0.0009518092,0.00,0.30,0.63,D,5
0.0010167996,0.00,0.30,0.62,D,5
0.0010842916,0.00,0.30,0.61,D,5
0.0011542840,0.00,0.30,0.60,D,5
0.0012284409,0.00,0.30,0.59,D,5
0.0013042652,0.00,0.30,0.58,D,5
0.0013825900,0.00,0.30,0.57,D,5
0.0014625793,0.00,0.30,0.56,D,5
0.0015450683,0.00,0.30,0.55,D,5
0.0016308914,0.00,0.30,0.54,D,5
0.0017175471,0.00,0.30,0.53,D,5
0.0018058689,0.00,0.30,0.51,D,5
0.0018941913,0.00,0.30,0.50,D,5
0.0019833472,0.00,0.30,0.49,D,5
0.0020733353,0.00,0.30,0.48,D,5
0.0021649918,0.00,0.30,0.47,D,5
0.0022591473,0.00,0.30,0.46,D,5
0.0023533005,0.00,0.30,0.45,D,5
0.0024491222,0.00,0.30,0.44,D,5
0.0025432758,0.00,0.30,0.43,D,5
0.0026357647,0.00,0.30,0.42,D,5
0.0027265873,0.00,0.30,0.41,D,5
0.0028207417,0.00,0.30,0.40,D,5
0.0029157305,0.00,0.30,0.39,D,5
0.0030090517,0.00,0.30,0.37,D,5
0.0031065389,0.00,0.30,0.36,D,5
0.0032040277,0.00,0.30,0.35,D,5
0.0033040161,0.00,0.30,0.34,D,5
0.0034015041,0.00,0.30,0.33,D,5
0.0034973266,0.00,0.30,0.32,D,5
0.0035998133,0.00,0.30,0.31,D,5
0.0037056333,0.00,0.30,0.30,D,5
0.0038131194,0.00,0.30,0.29,D,5
0.0039222717,0.00,0.30,0.28,D,5
0.0040314242,0.00,0.30,0.27,D,5
0.0041464116,0.00,0.30,0.26,D,5
0.0042680638,0.00,0.30,0.25,D,5
0.0043922152,0.00,0.30,0.24,D,5
0.0045246972,0.00,0.30,0.22,D,5
0.0046646794,0.00,0.30,0.21,D,5
0.0048204934,0.00,0.30,0.20,D,5
0.0049979717,0.00,0.30,0.19,D,5
0.0051979446,0.00,0.30,0.18,D,5
0.0054595804,0.00,0.30,0.17,D,5
0.0058162031,0.00,0.30,0.16,D,5
0.0063661344,0.00,0.30,0.15,D,5
0.0073301809,0.00,0.30,0.14,D,5
0.0094024201,0.00,0.30,0.13,D,5
0.0141709899,0.00,0.30,0.12,D,5
0.0241697305,0.00,0.30,0.11,D,1
0.0341684730,0.00,0.30,0.11,D,1
0.0441672087,0.00,0.30,0.10,D,1
0.0541659480,0.00,0.30,0.09,D,1
0.0641646997,0.00,0.30,0.09,D,1
0.0741634382,0.00,0.30,0.08,D,1
0.0841621731,0.00,0.30,0.07,D,1
0.0941609165,0.00,0.30,0.07,D,1
0.1041596550,0.00,0.30,0.06,D,1
0.1141583977,0.00,0.30,0.06,D,1
0.1241571431,0.00,0.30,0.05,D,1
0.1341558777,0.00,0.30,0.04,D,1
0.1441546163,0.00,0.30,0.04,D,1
0.1541533555,0.00,0.30,0.03,D,1
0.1641521021,0.00,0.30,0.02,D,1
0.1741508478,0.00,0.30,0.02,D,1
0.1841495956,0.00,0.30,0.01,D,1
0.1941483353,0.00,0.30,0.00,D,1
0.2005083692,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.07,R,1
0.0000000000,0.00,0.00,0.07,R,129
0.0000019209,0.00,0.30,0.09,C,0
0.0000269170,0.00,0.30,0.11,C,5
0.0000769150,0.00,0.30,0.12,C,5
0.0001619065,0.00,0.30,0.13,C,5
0.0002918901,0.00,0.30,0.14,C,5
0.0004885329,0.00,0.30,0.15,C,5
0.0007659971,0.00,0.30,0.16,C,5
0.0011584464,0.00,0.30,0.17,C,5
0.0016842114,0.00,0.30,0.18,C,5
0.0023532951,0.00,0.30,0.19,C,5
0.0032040185,0.00,0.30,0.20,C,5
0.0042422252,0.00,0.30,0.21,C,5
0.0055062321,0.00,0.30,0.22,C,5
0.0070293770,0.00,0.30,0.23,C,5
0.0087766580,0.00,0.30,0.24,C,5
0.0108080713,0.00,0.30,0.25,C,5
0.0132061047,0.00,0.30,0.26,C,5
0.0158341078,0.00,0.30,0.27,C,5
0.0186737527,0.00,0.30,0.28,C,5
0.0218016926,0.00,0.30,0.29,C,5
0.0250746199,0.00,0.30,0.30,C,5
0.0286683359,0.00,0.30,0.31,C,5
0.0324470251,0.00,0.30,0.32,C,5
0.0364815150,0.00,0.30,0.33,C,5
0.0405935009,0.00,0.30,0.34,C,5
0.0448271440,0.00,0.30,0.35,C,5
0.0490982725,0.00,0.30,0.36,C,5
0.0533219156,0.00,0.30,0.37,C,5
0.0573330757,0.00,0.30,0.38,C,5
0.0615250497,0.00,0.30,0.39,C,5
0.0655137117,0.00,0.30,0.40,C,5
0.0696340230,0.00,0.30,0.41,C,5
0.0734710384,0.00,0.30,0.42,C,5
0.0771247443,0.00,0.30,0.43,C,5
0.0808492747,0.00,0.30,0.44,C,5
0.0844088311,0.00,0.30,0.45,C,5
0.0877642389,0.00,0.30,0.46,C,5
0.0909371689,0.00,0.30,0.47,C,5
0.0940892723,0.00,0.30,0.48,C,5
0.0971988907,0.00,0.30,0.49,C,5
0.1000551929,0.00,0.30,0.50,C,5
0.1027673514,0.00,0.30,0.51,C,5
0.1052453747,0.00,0.30,0.52,C,5
0.1076475648,0.00,0.30,0.53,C,5
0.1099164439,0.00,0.30,0.54,C,5
0.1121336616,0.00,0.30,0.55,C,5
0.1143133865,0.00,0.30,0.56,C,5
0.1163456318,0.00,0.30,0.57,C,5
0.1184403717,0.00,0.30,0.58,C,5
0.1203476272,0.00,0.30,0.59,C,5
0.1222415604,0.00,0.30,0.60,C,5
0.1240021669,0.00,0.30,0.62,C,5
0.1257177883,0.00,0.30,0.63,C,5
0.1274434043,0.00,0.30,0.64,C,5
0.1291490230,0.00,0.30,0.65,C,5
0.1307996492,0.00,0.30,0.66,C,5
0.1323744454,0.00,0.30,0.67,C,5
0.1339259207,0.00,0.30,0.68,C,5
0.1354149005,0.00,0.30,0.69,C,5
0.1369780367,0.00,0.30,0.70,C,5
0.1385203396,0.00,0.30,0.71,C,5
0.1399859889,0.00,0.30,0.72,C,5
0.1413849770,0.00,0.30,0.73,C,5
0.1427773009,0.00,0.30,0.74,C,5
0.1442379524,0.00,0.30,0.75,C,5
0.1455969452,0.00,0.30,0.76,C,5
0.1469417741,0.00,0.30,0.77,C,5
0.1483182696,0.00,0.30,0.78,C,5
0.1495639460,0.00,0.30,0.79,C,5
0.1508621138,0.00,0.30,0.80,C,5
0.1521536160,0.00,0.30,0.81,C,5
0.1534292884,0.00,0.30,0.82,C,5
0.1547174600,0.00,0.30,0.83,C,5
0.1559473070,0.00,0.30,0.84,C,5
0.1571379900,0.00,0.30,0.85,C,5
0.1583720008,0.00,0.30,0.86,C,5
0.1596210111,0.00,0.30,0.87,C,5
0.1608433599,0.00,0.30,0.88,C,5
0.1620432118,0.00,0.30,0.89,C,5
0.1632380671,0.00,0.30,0.90,C,5
0.1644504150,0.00,0.30,0.91,C,5
0.1656461012,0.00,0.30,0.92,C,5
0.1668776045,0.00,0.30,0.93,C,5
0.1680632885,0.00,0.30,0.94,C,5
0.1692406409,0.00,0.30,0.95,C,5
0.1704121586,0.00,0.30,0.96,C,5
0.1715786788,0.00,0.30,0.97,C,5
0.1727876912,0.00,0.30,0.98,C,5
0.1739008843,0.00,0.30,0.99,C,5
0.1750049121,0.00,0.30,1.00,C,5
0.1761255996,0.00,0.30,1.01,C,5
0.1772587932,0.00,0.30,1.02,C,5
0.1784003161,0.00,0.30,1.03,C,5
0.1794685160,0.00,0.30,1.04,C,5
0.1805483798,0.00,0.30,1.05,C,5
0.1816290781,0.00,0.30,1.06,C,5
0.1826772771,0.00,0.30,1.07,C,5
0.1837071502,0.00,0.30,1.08,C,5
0.1846995213,0.00,0.30,1.09,C,5
0.1856960637,0.00,0.30,1.10,C,5
0.1866601049,0.00,0.30,1.11,C,5
0.1876249867,0.00,0.30,1.12,C,5
0.1885823655,0.00,0.30,1.13,C,5
0.1895197486,0.00,0.30,1.14,C,5
0.1904471320,0.00,0.30,1.15,C,5
0.1913253570,0.00,0.30,1.16,C,5
0.1921919162,0.00,0.30,1.17,C,5
0.1930626406,0.00,0.30,1.18,C,5
0.1939250301,0.00,0.30,1.19,C,5
0.1945066223,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.05,R,1
0.0000000000,0.00,0.00,1.03,R,1
0.0000000000,0.00,0.00,1.01,R,1
0.0000000000,0.00,0.00,0.99,R,129
0.0000019173,0.00,0.30,0.94,D,0
0.0000152511,0.00,0.30,0.92,D,5
0.0000327493,0.00,0.30,0.91,D,5
0.0000535818,0.00,0.30,0.89,D,5
0.0000777502,0.00,0.30,0.88,D,5
0.0001044144,0.00,0.30,0.86,D,5
0.0001327437,0.00,0.30,0.85,D,5
0.0001627398,0.00,0.30,0.84,D,5
0.0001952346,0.00,0.30,0.82,D,5
0.0002285641,0.00,0.30,0.81,D,5
0.0002635597,0.00,0.30,0.80,D,5
0.0002993879,0.00,0.30,0.79,D,5
0.0003368840,0.00,0.30,0.78,D,5
0.0003760450,0.00,0.30,0.76,D,5
0.0004177066,0.00,0.30,0.75,D,5
0.0004593680,0.00,0.30,0.74,D,5
0.0005060281,0.00,0.30,0.73,D,5
0.0005526896,0.00,0.30,0.72,D,5
0.0006010149,0.00,0.30,0.70,D,5
0.0006526757,0.00,0.30,0.69,D,5
0.0007085029,0.00,0.30,0.68,D,5
0.0007634953,0.00,0.30,0.67,D,5
0.0008234879,0.00,0.30,0.66,D,5
0.0008859797,0.00,0.30,0.65,D,5
0.0009501384,0.00,0.30,0.63,D,5
0.0010159638,0.00,0.30,0.62,D,5
0.0010842885,0.00,0.30,0.61,D,5
0.0011567790,0.00,0.30,0.60,D,5
0.0012301021,0.00,0.30,0.59,D,5
0.0013075925,0.00,0.30,0.58,D,5
0.0013842507,0.00,0.30,0.57,D,5
0.0014625742,0.00,0.30,0.56,D,5
0.0015458964,0.00,0.30,0.55,D,5
0.0016317182,0.00,0.30,0.54,D,5
0.0017192070,0.00,0.30,0.52,D,5
0.0018041962,0.00,0.30,0.51,D,5
0.0018941856,0.00,0.30,0.50,D,5
0.0019850083,0.00,0.30,0.49,D,5
0.0020766626,0.00,0.30,0.48,D,5
0.0021683180,0.00,0.30,0.47,D,5
0.0022608082,0.00,0.30,0.46,D,5
0.0023524630,0.00,0.30,0.45,D,5
0.0024491180,0.00,0.30,0.44,D,5
0.0025407734,0.00,0.30,0.43,D,5
0.0026349277,0.00,0.30,0.42,D,5
0.0027290823,0.00,0.30,0.41,D,5
0.0028232381,0.00,0.30,0.40,D,5
0.0029198910,0.00,0.30,0.38,D,5
0.0030148779,0.00,0.30,0.37,D,5
0.0031123656,0.00,0.30,0.36,D,5
0.0032090187,0.00,0.30,0.35,D,5
0.0033073408,0.00,0.30,0.34,D,5
0.0034048291,0.00,0.30,0.33,D,5
0.0035039843,0.00,0.30,0.32,D,5
0.0036073045,0.00,0.30,0.31,D,5
0.0037089586,0.00,0.30,0.30,D,5
0.0038114445,0.00,0.30,0.29,D,5
0.0039180979,0.00,0.30,0.28,D,5
0.0040297514,0.00,0.30,0.27,D,5
0.0041414031,0.00,0.30,0.26,D,5
0.0042613890,0.00,0.30,0.25,D,5
0.0043872043,0.00,0.30,0.23,D,5
0.0045213550,0.00,0.30,0.22,D,5
0.0046638380,0.00,0.30,0.21,D,5
0.0048196513,0.00,0.30,0.20,D,5
0.0050012950,0.00,0.30,0.19,D,5
0.0052112682,0.00,0.30,0.18,D,5
0.0054720699,0.00,0.30,0.17,D,5
0.0058361892,0.00,0.30,0.16,D,5
0.0064144490,0.00,0.30,0.15,D,5
0.0074443186,0.00,0.30,0.14,D,5
0.0096448783,0.00,0.30,0.13,D,5
0.0148975523,0.00,0.30,0.12,D,5
0.0248962955,0.00,0.30,0.11,D,1
0.0348950327,0.00,0.30,0.11,D,1
0.0448937634,0.00,0.30,0.10,D,1
0.0548925103,0.00,0.30,0.09,D,1
0.0648912602,0.00,0.30,0.09,D,1
0.0748900009,0.00,0.30,0.08,D,1
0.0848887485,0.00,0.30,0.07,D,1
0.0948874863,0.00,0.30,0.07,D,1
0.1048862270,0.00,0.30,0.06,D,1
0.1148849634,0.00,0.30,0.05,D,1
0.1248837117,0.00,0.30,0.05,D,1
0.1348824436,0.00,0.30,0.04,D,1
